-0.352795,-78.650616,29.027353
-0.682175,-78.274440,29.027454
-1.011556,-77.898264,29.027556
-1.340936,-77.522087,29.027657
-1.670317,-77.145911,29.027759
-1.999697,-76.769735,29.027860
-2.329078,-76.393559,29.027962
-2.658458,-76.017383,29.028063
-2.987838,-75.641206,29.028165
-3.317219,-75.265030,29.028266
-3.646599,-74.888854,29.028368
-3.975980,-74.512678,29.028469
-4.305360,-74.136501,29.028571
-4.606279,-73.737217,29.027725
-4.906791,-73.337601,29.026867
-5.207302,-72.937985,29.026008
-5.507813,-72.538369,29.025149
-5.808325,-72.138753,29.024290
-6.108836,-71.739137,29.023432
-6.409347,-71.339521,29.022573
-6.709858,-70.939905,29.021714
-7.010370,-70.540289,29.020855
-7.310881,-70.140673,29.019997
-7.611392,-69.741057,29.019138
-7.911903,-69.341441,29.018279
-8.212415,-68.941824,29.017420
-8.507733,-68.538357,29.014885
-8.802908,-68.134783,29.012302
-9.098082,-67.731209,29.009720
-9.393257,-67.327635,29.007138
-9.688431,-66.924061,29.004555
-9.983605,-66.520487,29.001973
-10.278780,-66.116912,28.999391
-10.573954,-65.713338,28.996809
-10.888330,-65.324550,28.991383
-11.203090,-64.936059,28.985900
-11.517851,-64.547567,28.980417
-11.832611,-64.159075,28.974935
-12.147372,-63.770583,28.969452
-12.462132,-63.382092,28.963969
-12.776893,-62.993600,28.958486
-13.119654,-62.629598,28.955653
-13.462759,-62.265896,28.952852
-13.805864,-61.902194,28.950051
-14.148968,-61.538492,28.947250
-14.492073,-61.174790,28.944449
-14.835178,-60.811088,28.941648
-15.178283,-60.447386,28.938847
-15.521387,-60.083684,28.936046
-15.864492,-59.719982,28.933245
-16.207597,-59.356280,28.930444
-16.550702,-58.992578,28.927643
-16.895484,-58.630680,28.924893
-17.283224,-58.314994,28.923462
-17.670964,-57.999308,28.922031
-18.058704,-57.683622,28.920600
-18.446444,-57.367936,28.919169
-18.834184,-57.052250,28.917738
-19.221924,-56.736564,28.916307
-19.609664,-56.420878,28.914876
-19.997404,-56.105191,28.913445
-20.385144,-55.789505,28.912014
-20.776028,-55.478232,28.910618
-21.201006,-55.214806,28.909600
-21.625985,-54.951380,28.908581
-22.050963,-54.687953,28.907563
-22.475941,-54.424527,28.906544
-22.900920,-54.161101,28.905526
-23.325898,-53.897674,28.904507
-23.750876,-53.634248,28.903489
-24.175855,-53.370822,28.902470
-24.600833,-53.107395,28.901452
-25.028577,-52.848944,28.899940
-25.476679,-52.627123,28.894794
-25.924781,-52.405302,28.889648
-26.372883,-52.183481,28.884502
-26.820985,-51.961660,28.879357
-27.269087,-51.739839,28.874211
-27.717189,-51.518018,28.869065
-28.165291,-51.296197,28.863920
-28.616840,-51.082583,28.858825
-29.088936,-50.917886,28.854036
-29.561032,-50.753189,28.849247
-30.033129,-50.588491,28.844457
-30.505225,-50.423794,28.839668
-30.977321,-50.259097,28.834879
-31.449417,-50.094400,28.830090
-31.921513,-49.929703,28.825301
-32.393610,-49.765006,28.820512
-32.865706,-49.600309,28.815722
-33.337802,-49.435611,28.810933
-33.811079,-49.274556,28.805944
-34.290028,-49.131003,28.799990
-34.768978,-48.987450,28.794036
-35.247927,-48.843897,28.788083
-35.726876,-48.700343,28.782129
-36.205826,-48.556790,28.776175
-36.684775,-48.413237,28.770222
-37.163724,-48.269684,28.764268
-37.642674,-48.126130,28.758315
-38.121623,-47.982577,28.752361
-38.600572,-47.839024,28.746407
-39.044347,-47.623367,28.749722
-39.452290,-47.334261,28.762477
