208.148841,379.267043,28.714978
208.354463,372.460206,28.717528
208.543650,366.196060,28.718160
208.730440,360.013662,28.715975
208.917973,353.795751,28.710437
209.100907,347.736944,28.707366
209.278100,341.815115,28.729423
209.439272,336.345026,28.727636
209.585722,331.471267,28.702198
209.755110,325.888801,28.725293
209.897720,321.088089,28.741055
210.015956,317.022791,28.748691
210.140194,312.665460,28.750498
210.256745,308.765071,28.720747
210.371588,305.056576,28.714321
210.481346,301.512912,28.715203
210.604128,297.523541,28.715959
210.724173,293.610905,28.735149
210.825590,290.253728,28.747664
210.913558,287.291578,28.744241
211.001148,284.392784,28.716023
211.088738,281.514748,28.717064
211.173429,278.716494,28.720608
211.258933,275.884317,28.724059
211.377924,273.144133,28.727094
211.673541,270.344250,28.729911
212.068908,267.630716,28.733311
212.455472,264.922835,28.734779
212.829518,262.267649,28.738594
213.208726,259.590241,28.742465
213.572643,256.965340,28.744857
213.891048,254.288577,28.745069
214.195027,251.680701,28.745682
214.445051,249.081446,28.747022
214.563249,246.479332,28.746773
214.663161,243.826729,28.747624
214.730454,241.388978,28.749319
214.644703,238.806484,28.750684
214.441266,236.297407,28.749500
214.242947,233.795165,28.747035
214.053640,231.334160,28.746368
213.864198,228.900256,28.746447
213.668644,226.400521,28.734200
213.463119,223.778457,28.731534
213.262895,221.226845,28.737787
213.059618,218.636334,28.734452
212.858977,216.083002,28.732829
212.651770,213.448689,28.721500
212.436171,210.715769,28.715090
212.222532,208.013054,28.726380
212.005884,205.272174,28.725129
211.797830,202.604509,28.722709
211.649861,199.896013,28.721040
211.532732,197.178598,28.718518
211.413507,194.533413,28.715162
211.301170,191.888025,28.714513
211.272384,189.250097,28.712766
211.272384,186.644469,28.710170
211.265867,184.027821,28.707622
211.258953,181.597969,28.708499
211.252241,178.893652,28.709528
211.246015,176.398252,28.711040
211.260111,173.818840,28.714531
211.316146,171.295235,28.719569
211.370246,168.773417,28.712271
211.427886,166.038259,28.703798
211.488184,163.193401,28.700355
211.551764,160.187699,28.698368
211.616130,157.124631,28.697712
211.684426,153.862764,28.709015
211.751973,150.639216,28.715042
211.834969,147.436909,28.706509
211.926617,144.206725,28.700031
212.017837,140.939658,28.696881
212.112820,137.523724,28.707978
212.208959,134.076804,28.707428
212.304495,130.664546,28.688625
212.404172,127.079620,28.684730
212.506998,123.360220,28.688216
212.613526,119.504283,28.679478
212.722272,115.559269,28.683105
212.830643,111.590682,28.708951
212.943573,107.451026,28.718221
213.047907,103.640945,28.716678
213.151942,99.711936,28.712266
213.250939,95.855577,28.691505
213.352745,91.955086,28.653615
213.456418,88.005069,28.616977
213.552643,84.156214,28.571517
213.649583,80.339244,28.513537
213.751895,76.469044,28.448576
213.851250,72.638944,28.400284
213.948068,68.825878,28.381904
214.042457,65.073925,28.392099
214.134118,61.278319,28.392062
214.160237,57.513526,28.388587
214.161685,53.763293,28.385020
214.101728,50.095737,28.395300
214.016114,46.428921,28.408285
213.848787,42.738083,28.397229
213.609827,39.136520,28.388297
213.222560,35.480797,28.388642
212.736173,31.922737,28.405441
212.142782,28.373269,28.426319
211.510938,24.925945,28.443180
210.733037,21.406078,28.462310
209.926429,18.229842,28.480562
208.840578,14.618971,28.498135
207.793186,11.697497,28.508185
206.311941,8.211991,28.514125
204.853877,5.247277,28.507889
203.290167,2.206820,28.505357
201.639426,-0.776835,28.512874
200.059618,-3.403037,28.521132
198.128304,-6.398423,28.527712
196.240712,-9.168004,28.534276
194.314339,-11.697604,28.532596
192.340779,-13.977653,28.523622
190.016941,-16.541637,28.525225
188.043453,-18.729381,28.547367
185.665382,-21.208075,28.561142
183.371759,-23.439859,28.557259
181.046507,-25.534543,28.561299
178.650856,-27.478264,28.590278
176.253518,-29.411892,28.598176
173.852034,-31.356178,28.607379
171.429425,-33.199134,28.618463
